source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,g_rp,phot_g_mean_mag,phot_g_mean_flux_over_error
38329666836450304,59.560442195261466,0.039668288,12.62796900981299,0.029410884,21.947755212691174,0.044486865,1.299696,15.08387,1971.8322
38392442078351744,58.997000401852006,0.031535815,12.845124659690912,0.020164816,10.345580072603523,0.035327647,1.1993856,15.121832,2090.003
38409999904561024,58.81714374660978,0.014736221,12.981365055964739,0.008963627,13.447035590213002,0.015799817,0.9255409,12.407632,4775.021
38453464973610496,59.64962162295746,0.016336076,13.104994105755837,0.011622287,16.3593968480099,0.017378304,0.5144577,8.847413,1663.6736
38625985220078464,58.819945461008594,0.027865805,13.355074571843112,0.019663349,15.021650844018282,0.03026482,1.1885853,14.672948,2413.963
38670343642226816,58.444399279536576,0.032223765,13.391924810121866,0.020324796,24.186709101837636,0.035649095,1.3022146,14.806908,1473.9115
38711811549178240,59.24652700412661,0.06686302,13.436870515960766,0.049952388,11.433905723210465,0.07375469,1.2421322,14.670594,1721.4062
38847365014725120,60.50744950853982,0.015007154,13.432131039517516,0.009532407,12.145735044794538,0.017449867,0.9922066,13.028133,4512.0225
38929141191925760,60.18788343489715,0.17277983,13.906261435698088,0.13904728,22.207221277727587,0.1871563,1.2945509,13.338667,478.20563
39235149021617024,59.705386655652006,0.01743959,14.591007640571844,0.012264359,11.275038669460073,0.020061329,0.7631645,11.925507,4576.3164
39298714537949184,60.376458109297396,0.2335941,15.003567512658313,0.169688,6.938139121738872,0.26504633,1.432867,14.323125,820.6627
39325480773830016,60.60955490833939,0.01807047,15.134080818931517,0.015239643,13.311087111378528,0.020014005,0.5080042,9.398171,3857.3545
39496867148963840,57.23510605286923,0.01449953,13.826632748631228,0.009142836,21.89612240489779,0.015497689,1.1485195,13.220195,2870.2405
39527339939738112,57.75362515958014,0.042055074,14.227416751114406,0.026950717,24.979316098298924,0.043800503,1.2620811,12.493373,1024.2122
39684127722620672,58.31384041162929,0.020432897,14.91004627758315,0.013116139,12.53617137265985,0.022486547,0.8289108,11.557673,3599.915
39696806466157568,57.14165814991516,0.034086872,14.035136360162616,0.023835551,24.262837929636685,0.03875513,1.2694082,14.523707,1883.5747
39721923434819072,56.99625068507829,0.021996988,14.416123761128981,0.016976371,10.48153134831498,0.02755789,1.1374607,14.18557,1708.1775
39742711076522624,57.113114454376934,0.035691064,14.440701110360243,0.021038871,11.948935986370945,0.038974926,1.2378321,15.403161,1235.7021
39807135585937408,57.046106372187666,0.014058163,14.755658488238431,0.010471297,12.005854502379425,0.015190685,0.85293007,12.07885,4548.95
39837784473087360,57.810332382664,0.031524573,14.669702099444438,0.01998023,15.175433793010157,0.03564364,1.2293196,15.254986,1633.817
39925023848663040,57.13770119294716,0.020605385,15.201617990663213,0.018808967,30.277144620560446,0.021028353,0.7129812,9.15042,5155.195
40031264159932160,59.43860179183279,0.045196567,15.140069805013706,0.029877549,10.400345809159127,0.05106772,1.2267838,15.680483,1460.7142
40163308634681472,59.9021388347084,0.016603382,15.598685894229229,0.0103411535,12.647591137225833,0.017838623,0.65022755,10.388324,5233.382
40215982113230080,59.78600172530721,0.032382555,15.755782264242978,0.023479545,19.179199263752555,0.0363442,1.2342844,14.455729,2316.9246
40470720915966208,58.722372340985416,0.060089283,16.31552082894343,0.04109642,22.74402568750854,0.06847326,1.2348127,12.939815,1147.9163
40704646312129152,54.13185081782929,0.013076514,13.09524929281313,0.010041339,10.683677567515371,0.014268913,0.9809723,13.163077,4165.4834
40797933001706112,53.96843723915011,0.026096338,13.482988603437107,0.019295182,11.457728918881694,0.027466187,1.173912,14.83153,2128.923
41024501115990400,53.77623702158721,0.01825846,14.117789687146455,0.014647976,11.171188951703398,0.021735033,0.67029953,11.005297,5776.5615
41120845823080576,54.63923260163577,0.015400013,13.626123525403896,0.012764116,10.701863381505971,0.018054651,0.63226414,11.001012,4182.1177
41201178891455872,54.82110955768444,0.023123013,13.891053960132385,0.018357655,14.50808792922517,0.026713355,0.6160302,6.4402533,6665.2715
41231857840570368,54.78720625488768,0.019448591,14.287666198672152,0.014808833,12.836877826502032,0.02037625,0.70778084,11.02627,3106.792
41238149969516544,55.5502604012925,0.25646994,13.986803329390192,0.20424996,13.441244201077918,0.31073672,1.2214785,15.329831,1506.0214
41251790785624576,55.716840083499875,0.01733617,14.209914773535555,0.01437073,20.889164716391583,0.020600898,1.161974,13.927086,2457.0027
41437780049517440,54.26086596096802,0.01643778,14.577757013950865,0.011727397,11.212793583303817,0.017089128,1.0257883,13.356999,2847.8796
41531375977031552,54.974314050871364,0.026512539,14.765916443179206,0.02040481,11.011755089788865,0.028938284,1.152771,15.032249,1682.8221
41641739456522752,54.70441017045821,0.042564593,15.34714317104566,0.031240238,19.990425983550015,0.042920113,1.2888622,15.326551,911.612
41657476216684160,54.78702765582429,0.020748649,15.626777660252916,0.01536381,10.53846606796433,0.023697097,1.0216885,14.282128,3064.039
42248498076777728,53.47234944829559,0.018255629,14.858285503441627,0.01682984,22.62323153448534,0.021608029,1.1843281,13.861795,2525.442
42263307123999488,53.765611322585094,0.027095262,14.965590275379636,0.02139312,15.111989972388287,0.030623402,1.1631432,14.732478,2714.0044
42339310865156224,53.6597129935787,0.016280275,15.40997247617392,0.013999184,11.319888589528002,0.0195829,1.0453405,13.476754,2649.3494
42358208721260032,53.37604213559754,0.027722282,15.53648843363525,0.02231881,19.675046480379915,0.032718457,1.2446003,14.81668,1786.2777
42372845969541376,54.32224819103992,0.03597813,15.372836460012573,0.029291604,24.57956841008046,0.04255758,1.2846813,15.229027,1680.7319
